cbsa_code,metro_name,city_state,year,quarter,fhfa_index,zillow_price_q,fhfa_qoq,fhfa_yoy,zillow_qoq,zillow_yoy,firms_founded,firms_founded_yoy,hhi_new,top_industry_share_new,industry_count_new,firm_count_total,hhi_stock,top_industry_share_stock,industry_count_stock,share_large_proxy,median_size_mid,firms_founded_yoy_lag1q,hhi_new_lag1q,firms_founded_yoy_lag2q,hhi_new_lag2q,firms_founded_yoy_lag4q,hhi_new_lag4q,firms_founded_yoy_lag8q,hhi_new_lag8q,fhfa_yoy_fwd4q,zillow_yoy_fwd4q,yq,date
17420,"Cleveland, TN","Cleveland, TN",1998,1,119.47,,0.0347306426468041,0.0811764705882351,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,0.0,1.0,,,0.0451996317067047,,1998Q1,1998-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1998,2,119.66,,0.0015903574119024,0.0653490028490029,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0497242186194217,,1998Q2,1998-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1998,3,121.02,,0.0113655356844393,0.0322415557830091,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0339613287059989,,1998Q3,1998-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1998,4,123.06,,0.0168567178978682,0.0658236618742422,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0121079148382903,,1998Q4,1998-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1999,1,124.87,,0.0147082723874532,0.0451996317067047,,,3.0,2.0,0.3333333333333333,0.3333333333333333,3.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,0.0,1.0,0.0140145751581644,,1999Q1,1999-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1999,2,125.61,,0.005926163209738,0.0497242186194217,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,2.0,0.3333333333333333,,,,,,,0.0239630602659024,,1999Q2,1999-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1999,3,125.13,,-0.0038213518032004,0.0339613287059989,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,2.0,0.3333333333333333,,,,,0.0271717413889556,,1999Q3,1999-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",1999,4,121.57,,-0.0284504115719651,-0.0121079148382903,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0705766225220039,,1999Q4,1999-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2000,1,126.62,98092.22530214924,0.0415398535822983,0.0140145751581644,,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,2.0,0.3333333333333333,,,0.0773179592481438,0.0525269932360314,2000Q1,2000-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2000,2,128.62,98674.9441936552,0.0157952930026852,0.0239630602659024,0.0059405206652316,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0583113046182552,0.0668033272108321,2000Q2,2000-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2000,3,128.53,99938.91306868708,-0.0006997356554191,0.0271717413889556,0.0128094207233731,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0473819341787908,0.060550088853573,2000Q3,2000-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2000,4,130.15,101175.44891117788,0.0126040613086439,0.0705766225220039,0.0123729166600092,,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0669996158278909,0.0503053921992819,2000Q4,2000-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2001,1,136.41,103244.71495710252,0.0480983480599308,0.0773179592481438,0.0204522546545975,0.0525269932360314,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,2.0,0.3333333333333333,0.0331354006304522,0.0274994588447905,2001Q1,2001-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2001,2,136.12,105266.75877813456,-0.002125943845759,0.0583113046182552,0.0195849620183676,0.0668033272108321,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0253452835733176,0.0118494229001313,2001Q2,2001-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2001,3,134.62,105990.2231349256,-0.0110196885101381,0.0473819341787908,0.0068726762863084,0.060550088853573,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0677462487000446,0.0121384266359583,2001Q3,2001-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2001,4,138.87,106265.11954959307,0.0315703461595602,0.0669996158278909,0.0025936016222698,0.0503053921992819,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0440699935191186,0.0169771822525397,2001Q4,2001-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2002,1,140.93,106083.88874700748,0.0148340174263699,0.0331354006304522,-0.0017054589817783,0.0274994588447905,2.0,1.0,0.5,0.5,2.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0359753068899453,0.0292549196564633,2002Q1,2002-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2002,2,139.57,106514.10912022278,-0.0096501809408927,0.0253452835733176,0.0040554732513746,0.0118494229001313,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,1.0,0.5,,,,,,,0.0597549616679802,0.0383954469037046,2002Q2,2002-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2002,3,143.74,107276.77768257774,0.0298774808339903,0.0677462487000446,0.0071602585671926,0.0121384266359583,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,1.0,0.5,,,,,0.0315848058995407,0.046292464040043,2002Q3,2002-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2002,4,144.99,108069.20185127444,0.0086962571309308,0.0440699935191186,0.0073867260539968,0.0169771822525397,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.020966963238844,0.0476325525277261,2002Q4,2002-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2003,1,146.0,109187.36438914636,0.0069659976550107,0.0359753068899453,0.0103467270852128,0.0292549196564633,2.0,0.0,0.5,0.5,2.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,1.0,0.5,,,0.020890410958904,0.0492592737148285,2003Q1,2003-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2003,2,147.91,110603.7659414437,0.0130821917808219,0.0597549616679802,0.0129722112097991,0.0383954469037046,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,0.0,0.5,,,,,,,0.0313704279629505,0.0504815533387617,2003Q2,2003-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2003,3,148.28,112242.88405578016,0.0025015211953214,0.0315848058995407,0.014819731501767,0.046292464040043,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,0.0,0.5,,,,,0.055435662260588,0.0518214330702326,2003Q3,2003-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2003,4,148.03,113216.81378508473,-0.0016859994604802,0.020966963238844,0.0086769841803113,0.0476325525277261,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0419509558873201,0.0596136951865882,2003Q4,2003-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2004,1,149.05,114565.85465779206,0.006890495169898,0.020890410958904,0.0119155523601661,0.0492592737148285,1.0,0.0,1.0,1.0,1.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,0.0,0.5,1.0,0.5,0.0468970144246896,0.061240065223447,2004Q1,2004-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2004,2,152.55,116187.2158512846,0.0234820530023482,0.0313704279629505,0.014152220121218,0.0504815533387617,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,0.0,1.0,,,,,,,0.0564405113077679,0.0612484588671686,2004Q2,2004-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2004,3,156.5,118059.47115948668,0.025893149786955,0.055435662260588,0.0161141249016456,0.0518214330702326,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,0.0,1.0,,,,,0.0454952076677317,0.0685679567140868,2004Q3,2004-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2004,4,154.24,119966.08641206547,-0.01444089456869,0.0419509558873201,0.0161496170858086,0.0596136951865882,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0765041493775933,0.0720239208559303,2004Q4,2004-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2005,1,156.04,121581.8750694152,0.0116701244813277,0.0468970144246896,0.0134687119141301,0.061240065223447,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,0.0,1.0,0.0,0.5,0.0760061522686492,0.0770768716317069,2005Q1,2005-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2005,2,161.16,123303.50376224286,0.0328120994616765,0.0564405113077679,0.0141602413340369,0.0612484588671686,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0616778356912384,0.0822802185378135,2005Q2,2005-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2005,3,163.62,126154.56786763835,0.0152643335815338,0.0454952076677317,0.0231223283881127,0.0685679567140868,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0715071507150715,0.0732442098045405,2005Q3,2005-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2005,4,166.04,128606.51432520377,0.0147903679256813,0.0765041493775933,0.01943604975238,0.0720239208559303,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0769091785112021,0.0664392032729712,2005Q4,2005-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2006,1,167.9,130953.02564688276,0.0112021199710914,0.0760061522686492,0.0182456645683237,0.0770768716317069,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,0.0,1.0,0.0795711733174506,0.0575452797481432,2006Q1,2006-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2006,2,171.1,133448.94299827833,0.0190589636688505,0.0616778356912384,0.0190596386686463,0.0822802185378135,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0729982466393921,0.0544801542068922,2006Q2,2006-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2006,3,175.32,135394.6595043368,0.0246639392168321,0.0715071507150715,0.0145802316776955,0.0732442098045405,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0286903947068217,0.0499838239228469,2006Q3,2006-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2006,4,178.81,137151.02867268428,0.019906456764773,0.0769091785112021,0.0129722189544057,0.0664392032729712,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0101224763715674,0.0369031418427308,2006Q4,2006-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2007,1,181.26,138488.75414159842,0.0137016945360997,0.0795711733174506,0.0097536670476359,0.0575452797481432,1.0,-0.6666666666666667,1.0,1.0,1.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0156681010702857,0.0309424499329213,2007Q1,2007-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2007,2,183.59,140719.26199157131,0.0128544632020302,0.0729982466393921,0.0161060575914511,0.0544801542068922,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,-0.6666666666666667,1.0,,,,,,,-0.0117653466964431,0.0102244264111734,2007Q2,2007-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2007,3,180.35,142162.2023250954,-0.0176480200446648,0.0286903947068217,0.0102540356814158,0.0499838239228469,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,-0.6666666666666667,1.0,,,,,-0.0070973107845855,-0.0032101677915368,2007Q3,2007-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2007,4,180.62,142212.3325376688,0.0014970889936236,0.0101224763715674,0.0003526268709508,0.0369031418427308,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0114051600044291,-0.0043977089325606,2007Q4,2007-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2008,1,184.1,142773.93548289748,0.0192669693278706,0.0156681010702857,0.003949045312789,0.0309424499329213,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,-0.6666666666666667,1.0,,,-0.0122216186854969,-0.0293694043319211,2008Q1,2008-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2008,2,181.43,142158.03573043877,-0.0145029875067896,-0.0117653466964431,-0.0043138108533296,0.0102244264111734,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0069999448823238,-0.0447524281615052,2008Q2,2008-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2008,3,179.07,141705.83780201743,-0.0130077715923497,-0.0070973107845855,-0.0031809522838287,-0.0032101677915368,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0062545373317697,-0.0510449881994348,2008Q3,2008-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2008,4,178.56,141586.9240925476,-0.0028480482492879,-0.0114051600044291,-0.0008391588611612,-0.0043977089325606,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0152329749103942,-0.0550682704757407,2008Q4,2008-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2009,1,181.85,138580.75004364064,0.0184251792114695,-0.0122216186854969,-0.0212320033659462,-0.0293694043319211,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,-0.6666666666666667,1.0,-0.0427275226835303,-0.0371375567851525,2009Q1,2009-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2009,2,180.16,135796.1184488316,-0.0092933736596095,-0.0069999448823238,-0.0200939278646717,-0.0447524281615052,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0344693605683836,-0.0177651107654102,2009Q2,2009-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2009,3,177.95,134472.46498362243,-0.0122668738898756,-0.0062545373317697,-0.0097473586162032,-0.0510449881994348,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0079797695982016,-0.0016093813265216,2009Q3,2009-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2009,4,175.84,133789.97706079102,-0.011857263276201,-0.0152329749103942,-0.0050752986711036,-0.0550682704757407,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0146724294813467,0.01732362541187,2009Q4,2009-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2010,1,174.08,133434.1995695659,-0.0100090991810736,-0.0427275226835303,-0.0026592238001763,-0.0371375567851525,2.0,0.0,0.5,0.5,2.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0125804227941177,0.0241790723462429,2010Q1,2010-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2010,2,173.95,133383.68536307535,-0.0007467830882353,-0.0344693605683836,-0.0003785701615741,-0.0177651107654102,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,0.0,0.5,,,,,,,-0.0355274504167862,0.0106570633438733,2010Q2,2010-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2010,3,176.53,134256.04750954645,0.0148318482322507,-0.0079797695982016,0.0065402462384849,-0.0016093813265216,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,0.0,0.5,,,,,-0.0258313034611681,-0.0193571079123174,2010Q3,2010-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2010,4,173.26,136107.70450725485,-0.0185237636662324,-0.0146724294813467,0.0137919820526277,0.01732362541187,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0106775943668474,-0.0607995482658196,2010Q4,2010-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2011,1,171.89,136660.51473442148,-0.0079071915040979,-0.0125804227941177,0.0040615645467532,0.0241790723462429,1.0,-0.5,1.0,1.0,1.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,0.0,0.5,,,-0.0052940834254464,-0.0812958653796768,2011Q1,2011-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2011,2,167.77,134805.1637470289,-0.0239688172668566,-0.0355274504167862,-0.013576350059841,0.0106570633438733,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,-0.5,1.0,,,,,,,0.0218155808547415,-0.0734314149894113,2011Q2,2011-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2011,3,171.97,131657.23871002294,0.0250342731119985,-0.0258313034611681,-0.0233516650958065,-0.0193571079123174,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,-0.5,1.0,,,,,0.0022678374135023,-0.0421536138799153,2011Q3,2011-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2011,4,171.41,127832.4175577161,-0.0032563819270803,-0.0106775943668474,-0.0290513547890144,-0.0607995482658196,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0040254360889095,-0.0126654574138456,2011Q4,2011-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2012,1,170.98,125550.57992585462,-0.0025086050988857,-0.0052940834254464,-0.0178502266909817,-0.0812958653796768,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,-0.5,1.0,0.0,0.5,0.0054977190314655,0.0094615671913369,2012Q1,2012-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2012,2,171.43,124906.22982520529,0.0026318867703825,0.0218155808547415,-0.0051321953353768,-0.0734314149894113,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.018608178265181,0.0248118319063908,2012Q2,2012-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2012,3,172.36,126107.4103049448,0.0054249547920435,0.0022678374135023,0.0096166578834413,-0.0421536138799153,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0052216291482942,0.0203952552018056,2012Q3,2012-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2012,4,172.1,126213.36151702992,-0.0015084706428406,0.0040254360889095,0.0008401664250254,-0.0126654574138456,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,-0.0038349796629866,0.0258295651122197,2012Q4,2012-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2013,1,171.92,126738.4851737344,-0.0010459035444508,0.0054977190314655,0.0041606027316976,0.0094615671913369,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,-0.5,1.0,-0.0021521637971148,0.0339348676429991,2013Q1,2013-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2013,2,174.62,128005.3822036893,0.0157049790600281,0.018608178265181,0.0099961509577632,0.0248118319063908,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0172374298476691,0.039034008120339,2013Q2,2013-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2013,3,171.46,128679.40312095296,-0.0180964379796128,-0.0052216291482942,0.0052655670071053,0.0203952552018056,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0230374431354249,0.0495983320824469,2013Q3,2013-09-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2013,4,171.44,129473.39775636618,-0.0001166452816984,-0.0038349796629866,0.0061703319735397,0.0258295651122197,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.019890340643957,0.0497068062787109,2013Q4,2013-12-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2014,1,171.55,131039.3388933793,0.0006416238917406,-0.0021521637971148,0.0120946940773101,0.0339348676429991,1.0,0.0,1.0,1.0,1.0,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,,,,,,,0.0475663071990672,0.0444508307141797,2014Q1,2014-03-31 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2014,2,177.63,133001.9453320752,0.0354415622267558,0.0172374298476691,0.0149772309237059,0.039034008120339,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,0.0,1.0,,,,,,,-0.01812756854135,0.0419457873640354,2014Q2,2014-06-30 23:59:59.999999999
17420,"Cleveland, TN","Cleveland, TN",2014,3,175.41,135061.68688911703,-0.0124978888701232,0.0230374431354249,0.015486552109438,0.0495983320824469,,,,,,34.0,0.0415224913494809,0.088235294117647,28.0,0.088235294117647,125.5,,,0.0,1.0,,,,,0.0198962430876232,0.0470118403817307,2014Q3,2014-09-30 23:59:59.999999999
